user_id,age,gender,city,device_type,signup_date,kyc_date,kyc_completed,first_transaction_date,has_transaction,autopay_adopted,rewards_adopted,upi_lite_adopted,bill_pay_adopted,features_adopted,transaction_count,total_spend,avg_transaction_value
USER_02089,19,F,Chennai,Android,2026-02-28,,False,,True,False,True,False,True,2,1,740,740
USER_02090,48,M,Surat,Android,2025-12-29,2026-01-11,True,2026-01-17,True,False,True,False,False,1,2,1430,715
USER_02091,42,M,Kolkata,Android,2026-02-11,2026-02-23,True,2026-02-28,True,False,False,False,False,0,2,954,477
USER_02092,29,F,Surat,iOS,2026-02-24,,False,,True,False,True,False,True,2,1,430,430
USER_02093,26,F,Mumbai,Android,2026-02-12,2026-02-20,True,2026-02-24,True,False,False,False,False,0,2,1382,691
USER_02094,33,F,Jaipur,iOS,2026-02-25,,False,,True,False,True,False,False,1,2,1144,572
USER_02095,50,M,Kolkata,iOS,2026-02-19,,False,,False,False,False,False,False,0,2,526,263
USER_02096,33,F,Pune,Android,2026-01-27,2026-02-07,True,2026-02-13,True,False,False,False,True,1,1,133,133
USER_02097,44,F,Ahmedabad,Android,2026-02-18,,False,,False,False,False,False,False,0,0,0,0
USER_02098,34,M,Pune,Android,2026-02-18,2026-02-28,True,,False,False,False,False,False,0,2,1292,646
USER_02099,46,F,Kolkata,Android,2026-02-24,2026-02-28,True,2026-02-27,True,False,False,False,True,1,1,507,507
USER_02100,63,F,Bangalore,Android,2026-02-24,2026-02-26,True,2026-02-26,True,False,False,True,True,2,0,0,0
USER_02101,25,M,Bangalore,Android,2026-01-03,2026-01-07,True,,False,False,False,False,False,0,3,735,245
USER_02102,48,M,Delhi,Android,2026-02-15,2026-02-23,True,2026-03-01,True,False,True,False,True,2,0,0,0
USER_02103,49,M,Pune,Android,2026-01-10,2026-01-16,True,,False,False,False,False,True,1,2,1110,555
USER_02104,46,F,Hyderabad,Android,2026-01-25,2026-01-28,True,2026-02-02,True,False,True,True,True,3,0,0,0
USER_02105,36,M,Delhi,Android,2026-02-04,2026-02-16,True,2026-02-19,True,False,False,False,True,1,1,471,471
USER_02106,37,M,Hyderabad,Android,2026-02-05,2026-02-16,True,2026-02-19,True,False,False,False,True,1,3,1650,550
USER_02107,27,M,Mumbai,Android,2026-02-26,2026-02-27,True,2026-02-28,True,False,True,False,True,2,1,493,493
USER_02108,31,F,Mumbai,Android,2026-02-14,2026-02-26,True,,False,False,True,False,False,1,1,472,472
USER_02109,50,F,Hyderabad,iOS,2026-02-05,2026-02-16,True,2026-02-18,True,False,False,False,False,0,2,904,452
USER_02110,55,F,Hyderabad,Android,2026-02-01,2026-02-12,True,2026-02-14,True,True,False,False,False,1,6,7758,1293
USER_02111,51,F,Mumbai,iOS,2025-12-02,,False,,True,False,True,False,True,2,3,342,114
USER_02112,60,M,Bangalore,Android,2026-02-17,2026-02-20,True,2026-02-23,True,False,False,False,False,0,1,329,329
USER_02113,56,M,Chennai,Android,2026-02-23,2026-02-28,True,2026-02-26,True,False,True,False,True,2,2,1140,570
USER_02114,51,M,Pune,Android,2026-01-26,2026-02-02,True,2026-02-08,True,False,True,False,False,1,2,266,133
USER_02115,24,F,Hyderabad,Android,2026-02-11,2026-02-25,True,2026-02-26,True,False,True,False,False,1,1,647,647
USER_02116,23,M,Bangalore,Android,2026-02-23,2026-02-28,True,,False,False,False,False,False,0,3,1050,350
USER_02117,65,M,Chennai,Android,2025-12-02,2025-12-06,True,2025-12-12,True,True,True,False,True,3,8,6408,801
USER_02118,63,F,Mumbai,iOS,2026-02-23,2026-02-26,True,2026-02-27,True,False,False,False,True,1,1,372,372
USER_02119,65,M,Pune,iOS,2025-12-03,2025-12-12,True,2025-12-15,True,False,True,False,True,2,4,940,235
USER_02120,21,M,Delhi,Android,2026-02-17,2026-02-25,True,2026-03-01,True,False,False,False,True,1,1,695,695
USER_02121,24,M,Delhi,Android,2026-02-24,2026-02-28,True,2026-02-28,True,False,False,True,False,1,0,0,0
USER_02122,48,M,Mumbai,Android,2025-12-02,2025-12-07,True,2025-12-12,True,True,True,False,True,3,11,14267,1297
USER_02123,18,F,Ahmedabad,Android,2026-02-01,2026-02-14,True,,False,False,False,False,False,0,0,0,0
USER_02124,59,M,Hyderabad,Android,2026-02-21,,False,,True,False,False,False,True,1,1,567,567
USER_02125,18,F,Pune,Android,2026-02-19,2026-02-27,True,,False,False,False,False,True,1,2,1208,604
USER_02126,39,F,Hyderabad,iOS,2026-02-17,2026-02-22,True,,False,False,True,False,True,2,1,406,406
USER_02127,52,M,Bangalore,Android,2026-02-01,2026-02-06,True,,False,False,False,False,True,1,0,0,0
USER_02128,58,F,Mumbai,iOS,2026-02-28,2026-02-28,True,2026-02-26,True,True,True,False,True,3,11,7403,673
USER_02129,48,F,Mumbai,Android,2025-12-24,2026-01-04,True,,False,False,False,False,False,0,2,1084,542
USER_02130,37,M,Surat,Android,2026-02-02,2026-02-13,True,,False,False,False,False,True,1,2,1506,753
USER_02131,52,M,Delhi,Android,2026-02-28,,False,,True,False,False,False,False,0,2,674,337
USER_02132,31,F,Hyderabad,Android,2026-01-28,,False,,False,False,True,False,False,1,0,0,0
USER_02133,48,M,Chennai,iOS,2026-02-10,,False,,True,False,True,False,True,2,4,1260,315
USER_02134,54,M,Delhi,Android,2026-02-02,2026-02-15,True,2026-02-17,True,True,False,False,False,1,8,8888,1111
USER_02135,28,M,Delhi,Android,2026-02-24,2026-02-24,True,2026-02-27,True,True,True,False,False,2,11,13970,1270
USER_02136,64,F,Delhi,Android,2025-12-02,,False,,True,False,False,False,False,0,1,410,410
USER_02137,41,M,Delhi,iOS,2026-02-05,2026-02-13,True,,False,False,False,False,False,0,3,1266,422
USER_02138,37,F,Hyderabad,iOS,2026-02-28,2026-02-25,True,2026-02-26,True,False,True,False,False,1,1,105,105
USER_02139,44,F,Chennai,Android,2026-02-27,2026-02-26,True,2026-02-27,True,False,False,True,True,2,1,567,567
USER_02140,63,M,Delhi,Android,2026-02-13,2026-02-27,True,,False,False,True,False,False,1,2,802,401
USER_02141,41,M,Delhi,iOS,2026-01-12,2026-01-21,True,2026-01-26,True,False,False,False,True,1,1,433,433
USER_02142,65,M,Kolkata,Android,2026-01-19,2026-02-02,True,2026-02-05,True,False,False,False,False,0,1,550,550
USER_02143,24,M,Delhi,Android,2026-02-26,2026-02-24,True,,False,True,False,False,False,1,8,10256,1282
USER_02144,48,M,Kolkata,Android,2026-01-29,2026-02-02,True,2026-02-05,True,False,False,False,False,0,3,1794,598
USER_02145,56,F,Mumbai,Android,2026-01-27,2026-02-01,True,,False,False,False,True,False,1,1,450,450
USER_02146,52,F,Bangalore,Android,2026-02-24,2026-02-27,True,2026-02-28,True,True,False,False,True,2,8,10128,1266
USER_02147,38,F,Kolkata,iOS,2026-02-03,2026-02-08,True,,False,False,False,True,False,1,3,2109,703
USER_02148,54,M,Hyderabad,Android,2026-02-22,2026-02-24,True,2026-02-26,True,False,False,False,False,0,8,3480,435
USER_02149,34,F,Chennai,Android,2026-02-25,2026-02-26,True,,False,False,True,False,False,1,0,0,0
USER_02150,41,F,Pune,Android,2026-01-12,,False,,True,False,False,False,False,0,2,856,428
USER_02151,47,M,Bangalore,Android,2026-01-13,,False,,True,False,False,False,False,0,3,2379,793
USER_02152,63,F,Delhi,iOS,2026-02-21,2026-02-24,True,2026-02-25,True,True,False,False,True,2,8,2776,347
USER_02153,59,F,Bangalore,iOS,2026-03-01,2026-02-24,True,2026-02-25,True,True,True,True,False,3,6,2388,398
USER_02154,50,F,Mumbai,Android,2026-03-01,2026-02-26,True,2026-02-26,True,False,False,True,False,1,2,264,132
USER_02155,49,F,Hyderabad,Android,2026-01-24,,False,,True,False,True,False,False,1,3,531,177
USER_02156,54,M,Jaipur,iOS,2026-01-22,2026-01-25,True,,False,False,False,False,False,0,1,644,644
USER_02157,50,M,Hyderabad,Android,2025-12-08,2025-12-21,True,,False,True,False,False,False,1,3,2070,690
USER_02158,22,F,Kolkata,Android,2026-02-22,2026-02-26,True,,False,False,False,False,True,1,4,1020,255
USER_02159,22,M,Chennai,Android,2025-12-31,2026-01-13,True,2026-01-19,True,False,False,False,True,1,1,640,640
USER_02160,65,F,Ahmedabad,Android,2025-12-02,2025-12-03,True,2025-12-08,True,False,False,False,False,0,4,1600,400
USER_02161,42,M,Mumbai,Android,2025-12-02,2025-12-07,True,2025-12-14,True,False,False,False,False,0,0,0,0
USER_02162,32,F,Hyderabad,Android,2026-01-31,2026-02-13,True,,False,True,False,False,False,1,7,4970,710
USER_02163,54,F,Ahmedabad,Android,2026-01-29,,False,,True,False,False,True,True,2,3,2070,690
USER_02164,27,M,Pune,Android,2026-01-24,2026-01-26,True,2026-01-27,True,False,True,False,False,1,2,570,285
USER_02165,52,M,Pune,Android,2026-02-12,2026-02-18,True,2026-02-25,True,False,False,False,False,0,0,0,0
USER_02166,38,M,Chennai,Android,2026-02-28,2026-02-26,True,,False,False,False,False,False,0,1,267,267
USER_02167,32,M,Pune,Android,2026-02-14,2026-02-16,True,2026-02-23,True,False,False,False,True,1,3,1650,550
USER_02168,42,M,Bangalore,iOS,2026-02-09,,False,,True,False,False,False,False,0,2,626,313
USER_02169,42,M,Bangalore,Android,2026-02-20,2026-02-25,True,2026-02-28,True,False,False,False,False,0,1,310,310
USER_02170,23,M,Hyderabad,Android,2026-02-28,2026-02-27,True,2026-02-28,True,False,False,False,True,1,0,0,0
USER_02171,25,F,Pune,Android,2025-12-08,2025-12-15,True,2025-12-17,True,True,False,False,True,2,7,6636,948
USER_02172,31,M,Kolkata,Android,2026-02-02,2026-02-11,True,2026-02-12,True,False,False,False,True,1,1,361,361
USER_02173,47,M,Mumbai,iOS,2026-02-24,2026-02-28,True,2026-02-27,True,False,False,True,False,1,1,509,509
USER_02174,37,M,Bangalore,iOS,2025-12-02,,False,,True,False,False,False,False,0,2,814,407
USER_02175,32,M,Chennai,iOS,2026-02-12,,False,,False,False,False,False,False,0,4,2328,582
USER_02176,19,F,Pune,iOS,2026-02-20,2026-02-23,True,,False,True,True,False,False,2,10,3920,392
USER_02177,33,M,Hyderabad,Android,2025-12-02,2025-12-05,True,2025-12-11,True,False,False,False,False,0,4,1036,259
USER_02178,48,M,Mumbai,iOS,2026-02-20,2026-02-25,True,2026-02-28,True,False,True,False,False,1,1,776,776
USER_02179,57,F,Kolkata,Android,2026-02-10,2026-02-19,True,2026-02-21,True,False,False,True,False,1,2,556,278
USER_02180,65,M,Bangalore,iOS,2026-02-09,2026-02-10,True,2026-02-14,True,True,False,True,False,2,9,5688,632
USER_02181,31,F,Bangalore,Android,2025-12-02,2025-12-12,True,2025-12-15,True,False,False,False,True,1,2,742,371
USER_02182,19,M,Bangalore,iOS,2025-12-19,2025-12-31,True,2026-01-07,True,False,False,False,False,0,2,270,135
USER_02183,27,F,Mumbai,Android,2025-12-02,2025-12-14,True,,False,False,True,False,True,2,0,0,0
USER_02184,51,M,Mumbai,Android,2026-02-11,2026-02-13,True,2026-02-17,True,False,False,False,False,0,1,328,328
USER_02185,22,M,Surat,Android,2026-02-12,2026-02-26,True,,False,False,False,True,True,2,1,525,525
USER_02186,52,F,Mumbai,Android,2026-02-13,2026-02-14,True,2026-02-17,True,False,False,False,False,0,6,4512,752
USER_02187,48,F,Ahmedabad,Android,2025-12-24,2026-01-04,True,2026-01-09,True,True,False,False,True,2,10,9610,961
USER_02188,41,M,Hyderabad,iOS,2026-02-28,2026-02-27,True,,False,False,False,True,False,1,3,2052,684
USER_02189,32,M,Kolkata,Android,2026-02-04,2026-02-06,True,,False,False,True,False,False,1,1,775,775
USER_02190,65,M,Pune,Android,2026-03-01,2026-02-27,True,2026-02-28,True,True,True,False,False,2,8,4120,515
USER_02191,64,F,Delhi,iOS,2026-01-20,,False,,True,False,True,False,False,1,2,1568,784
USER_02192,55,F,Pune,Android,2026-02-19,2026-02-25,True,,False,True,True,False,True,3,4,4656,1164
USER_02193,60,M,Hyderabad,iOS,2026-02-26,2026-02-25,True,2026-02-28,True,False,True,False,False,1,2,270,135
USER_02194,30,M,Mumbai,Android,2026-02-14,2026-02-17,True,,False,False,False,True,True,2,2,686,343
USER_02195,43,F,Mumbai,Android,2026-01-17,2026-01-21,True,2026-01-27,True,False,True,False,True,2,1,452,452
USER_02196,54,F,Bangalore,Android,2026-01-25,,False,,True,False,False,False,False,0,3,2208,736
USER_02197,34,F,Mumbai,Android,2026-02-06,2026-02-12,True,2026-02-15,True,False,False,False,True,1,2,1252,626
USER_02198,29,F,Bangalore,iOS,2026-01-09,2026-01-17,True,2026-01-23,True,False,False,True,True,2,0,0,0
USER_02199,24,F,Pune,Android,2025-12-02,2025-12-09,True,,False,False,False,True,False,1,1,474,474
USER_02200,59,M,Surat,Android,2026-02-23,2026-02-28,True,2026-03-01,True,False,False,False,False,0,3,996,332
USER_02201,53,F,Mumbai,Android,2025-12-26,2026-01-02,True,2026-01-07,True,False,False,False,True,1,1,563,563
USER_02202,23,M,Bangalore,iOS,2026-01-06,,False,,True,True,False,True,True,3,14,18844,1346
USER_02203,30,M,Kolkata,Android,2026-02-28,2026-02-26,True,2026-02-26,True,False,False,False,False,0,1,117,117
USER_02204,27,M,Kolkata,Android,2025-12-02,,False,,True,False,True,True,True,3,1,335,335
USER_02205,62,M,Bangalore,Android,2026-01-27,,False,,True,True,True,False,False,2,9,5751,639
USER_02206,58,M,Kolkata,iOS,2026-02-20,2026-03-01,True,,False,False,False,False,False,0,2,510,255
USER_02207,57,F,Kolkata,Android,2026-01-06,2026-01-11,True,2026-01-15,True,False,False,False,True,1,0,0,0
USER_02208,51,F,Ahmedabad,Android,2026-02-14,,False,,True,False,False,False,False,0,1,239,239
USER_02209,64,F,Mumbai,Android,2025-12-08,2025-12-19,True,2025-12-22,True,False,False,True,True,2,2,1338,669
USER_02210,31,M,Mumbai,Android,2026-02-15,,False,,True,False,False,False,True,1,2,494,247
USER_02211,48,M,Pune,iOS,2025-12-02,2025-12-09,True,2025-12-16,True,False,False,False,False,0,6,2088,348
USER_02212,28,F,Bangalore,Android,2026-02-05,,False,,True,False,False,False,False,0,1,458,458
USER_02213,22,M,Surat,Android,2026-01-02,2026-01-04,True,2026-01-10,True,True,False,False,True,2,7,7854,1122
USER_02214,65,M,Delhi,Android,2026-02-28,,False,,False,False,True,False,False,1,1,382,382
USER_02215,38,M,Chennai,Android,2025-12-29,2025-12-31,True,,False,False,False,False,False,0,1,636,636
USER_02216,58,F,Delhi,Android,2026-02-05,2026-02-14,True,2026-02-20,True,False,True,True,False,2,3,681,227
USER_02217,57,F,Mumbai,iOS,2026-01-02,2026-01-07,True,2026-01-08,True,True,True,True,False,3,10,9990,999
USER_02218,42,F,Mumbai,Android,2026-01-26,2026-01-29,True,2026-02-04,True,False,True,False,False,1,2,1398,699
USER_02219,62,F,Pune,Android,2026-02-20,2026-02-22,True,2026-02-28,True,True,False,False,False,1,17,8687,511
USER_02220,56,F,Delhi,iOS,2026-03-01,2026-02-25,True,2026-03-01,True,False,False,False,False,0,2,1212,606
USER_02221,21,M,Ahmedabad,Android,2026-02-10,2026-02-15,True,2026-02-21,True,False,False,False,False,0,0,0,0
USER_02222,50,F,Bangalore,iOS,2026-02-27,,False,,True,True,False,False,True,2,14,14420,1030
USER_02223,23,M,Mumbai,iOS,2026-01-30,2026-02-09,True,2026-02-13,True,False,True,False,False,1,1,348,348
USER_02224,32,F,Chennai,Android,2026-02-21,,False,,False,False,False,False,True,1,4,2396,599
USER_02225,53,F,Chennai,iOS,2026-01-12,2026-01-13,True,2026-01-18,True,True,False,False,True,2,6,6498,1083
USER_02226,24,M,Hyderabad,Android,2026-02-12,2026-02-18,True,2026-02-23,True,False,False,False,False,0,2,688,344
USER_02227,61,F,Kolkata,Android,2026-02-18,2026-02-24,True,2026-02-27,True,False,True,True,True,3,2,280,140
USER_02228,47,M,Surat,iOS,2026-02-21,2026-02-25,True,2026-02-28,True,False,False,False,True,1,2,1486,743
USER_02229,31,M,Mumbai,iOS,2026-02-11,2026-02-16,True,,False,False,True,False,True,2,4,804,201
USER_02230,44,M,Pune,iOS,2025-12-16,2025-12-22,True,2025-12-29,True,False,True,True,True,3,0,0,0
USER_02231,61,F,Bangalore,iOS,2026-02-22,2026-02-28,True,2026-02-27,True,False,False,False,False,0,0,0,0
USER_02232,62,F,Pune,Android,2026-02-13,2026-02-26,True,2026-02-26,True,True,False,False,False,1,13,18759,1443
USER_02233,59,F,Pune,iOS,2026-01-26,2026-02-09,True,2026-02-13,True,False,False,False,False,0,0,0,0
USER_02234,23,F,Bangalore,Android,2026-02-18,2026-02-24,True,,False,True,False,False,True,2,16,12256,766
USER_02235,37,M,Ahmedabad,Android,2026-02-14,2026-02-20,True,2026-02-25,True,False,False,False,False,0,3,1545,515
USER_02236,49,M,Pune,Android,2025-12-02,2025-12-08,True,,False,False,False,False,False,0,4,2388,597
USER_02237,39,F,Ahmedabad,iOS,2026-02-16,,False,,False,True,False,False,False,1,8,5160,645
USER_02238,38,M,Mumbai,Android,2025-12-05,2025-12-17,True,2025-12-23,True,False,True,False,True,2,0,0,0
USER_02239,53,F,Pune,Android,2026-01-31,2026-02-10,True,2026-02-16,True,False,True,False,False,1,2,1014,507
USER_02240,22,M,Mumbai,Android,2026-02-02,2026-02-09,True,,False,False,False,False,False,0,3,2337,779
USER_02241,34,M,Pune,Android,2026-01-18,,False,,False,False,False,False,True,1,0,0,0
USER_02242,26,F,Mumbai,iOS,2026-02-24,2026-02-24,True,,False,False,False,True,True,2,3,1200,400
USER_02243,23,F,Jaipur,Android,2026-01-14,2026-01-18,True,2026-01-23,True,True,False,False,True,2,5,1915,383
USER_02244,27,F,Mumbai,Android,2026-02-27,2026-02-27,True,2026-02-26,True,False,True,False,False,1,2,648,324
USER_02245,31,M,Mumbai,Android,2025-12-28,2026-01-11,True,2026-01-16,True,False,True,False,False,1,2,242,121
USER_02246,48,F,Bangalore,Android,2025-12-02,2025-12-06,True,,False,False,False,False,False,0,0,0,0
USER_02247,44,M,Kolkata,Android,2026-02-12,2026-02-22,True,,False,False,False,False,True,1,2,1484,742
USER_02248,42,F,Pune,iOS,2026-02-07,2026-02-14,True,,False,False,True,False,False,1,0,0,0
USER_02249,41,F,Ahmedabad,iOS,2026-02-26,2026-02-26,True,,False,False,True,False,True,2,0,0,0
USER_02250,22,M,Delhi,iOS,2026-01-26,2026-02-08,True,2026-02-13,True,False,False,False,False,0,3,1056,352
USER_02251,55,M,Mumbai,iOS,2025-12-16,,False,,True,False,False,False,True,1,2,1238,619
USER_02252,63,F,Hyderabad,Android,2026-02-18,2026-02-22,True,2026-02-28,True,False,False,False,True,1,1,718,718
USER_02253,40,M,Bangalore,Android,2026-02-20,2026-02-28,True,2026-02-27,True,False,False,False,False,0,1,154,154
USER_02254,49,F,Mumbai,iOS,2026-02-26,,False,,True,False,True,False,False,1,0,0,0
USER_02255,53,F,Hyderabad,Android,2026-01-27,2026-02-04,True,,False,False,False,True,True,2,0,0,0
USER_02256,63,M,Mumbai,Android,2026-01-15,,False,,True,False,False,False,False,0,0,0,0
USER_02257,54,F,Surat,iOS,2026-02-28,2026-02-27,True,2026-02-28,True,True,False,False,True,2,10,13050,1305
USER_02258,60,F,Delhi,Android,2026-02-25,2026-02-27,True,,False,False,False,False,False,0,2,822,411
USER_02259,54,F,Mumbai,Android,2026-02-11,,False,,False,False,False,False,False,0,2,1594,797
USER_02260,55,F,Ahmedabad,iOS,2025-12-21,2026-01-02,True,2026-01-09,True,True,True,True,True,4,15,6120,408
USER_02261,40,M,Pune,Android,2026-02-18,,False,,False,True,False,False,False,1,8,3440,430
USER_02262,51,F,Pune,iOS,2026-02-22,2026-02-27,True,,False,True,False,False,False,1,7,5663,809
USER_02263,29,M,Chennai,Android,2026-02-09,2026-02-15,True,,False,False,False,False,True,1,4,888,222
USER_02264,23,M,Surat,Android,2026-02-07,2026-02-20,True,2026-02-24,True,False,False,False,True,1,1,496,496
USER_02265,42,F,Mumbai,Android,2026-02-24,2026-03-01,True,2026-02-28,True,True,True,False,True,3,7,3472,496
USER_02266,63,F,Ahmedabad,Android,2026-02-24,,False,,True,True,False,False,False,1,8,5416,677
USER_02267,34,F,Delhi,Android,2026-02-17,2026-02-28,True,,False,False,False,True,False,1,2,1524,762
USER_02268,23,F,Bangalore,Android,2026-02-24,,False,,True,False,True,False,False,1,1,363,363
USER_02269,19,M,Jaipur,Android,2026-02-16,2026-02-18,True,,False,False,False,False,True,1,2,964,482
USER_02270,28,M,Surat,Android,2026-02-22,2026-02-28,True,2026-02-27,True,False,False,True,False,1,2,208,104
USER_02271,19,F,Kolkata,iOS,2026-03-01,,False,,True,False,True,False,True,2,2,586,293
USER_02272,58,F,Delhi,Android,2026-02-16,,False,,False,False,False,False,False,0,1,453,453
USER_02273,24,M,Chennai,Android,2026-02-09,2026-02-21,True,,False,False,False,False,False,0,1,551,551
USER_02274,29,M,Kolkata,Android,2026-01-26,2026-01-27,True,2026-02-01,True,False,False,False,False,0,2,1474,737
USER_02275,25,F,Surat,Android,2026-02-20,2026-02-23,True,2026-02-28,True,False,False,True,False,1,1,799,799
USER_02276,51,M,Ahmedabad,Android,2026-02-20,2026-02-23,True,2026-02-28,True,False,False,False,True,1,1,717,717
USER_02277,39,F,Surat,Android,2026-01-24,2026-02-06,True,,False,False,False,False,False,0,0,0,0
USER_02278,46,M,Chennai,Android,2026-02-02,,False,,True,True,False,False,True,2,10,8040,804
USER_02279,41,M,Delhi,iOS,2026-02-21,2026-02-25,True,,False,True,True,False,False,2,14,9590,685
USER_02280,20,F,Mumbai,iOS,2026-02-19,2026-02-24,True,2026-02-25,True,False,True,False,False,1,1,591,591
USER_02281,51,M,Chennai,Android,2025-12-22,,False,,True,False,False,True,True,2,1,639,639
USER_02282,54,F,Pune,Android,2026-01-30,2026-02-05,True,2026-02-07,True,True,False,False,False,1,13,11414,878
USER_02283,46,M,Delhi,Android,2026-02-26,2026-02-25,True,2026-02-26,True,False,False,False,False,0,1,513,513
USER_02284,49,M,Hyderabad,Android,2026-01-21,2026-01-31,True,,False,False,True,False,False,1,1,595,595
USER_02285,42,F,Hyderabad,iOS,2026-01-04,2026-01-17,True,,False,False,False,False,False,0,0,0,0
USER_02286,61,M,Hyderabad,Android,2026-02-03,2026-02-08,True,2026-02-13,True,True,True,False,True,3,10,4820,482
USER_02287,65,M,Chennai,iOS,2025-12-02,2025-12-03,True,2025-12-04,True,False,False,False,True,1,6,3882,647
USER_02288,37,F,Delhi,iOS,2025-12-02,,False,,True,False,False,False,True,1,1,153,153
USER_02289,61,F,Pune,Android,2026-02-13,2026-02-22,True,2026-02-25,True,False,True,False,False,1,3,846,282
USER_02290,61,M,Ahmedabad,Android,2026-02-16,2026-02-20,True,2026-02-26,True,False,False,True,False,1,0,0,0
USER_02291,38,M,Pune,Android,2026-01-05,2026-01-16,True,2026-01-21,True,True,False,False,True,2,7,10283,1469
USER_02292,18,M,Surat,Android,2026-02-20,2026-02-25,True,,False,False,False,False,False,0,2,438,219
USER_02293,18,M,Chennai,iOS,2026-02-23,2026-02-26,True,2026-02-28,True,True,True,False,True,3,9,8793,977
USER_02294,41,F,Mumbai,Android,2026-02-23,2026-02-26,True,2026-02-26,True,False,True,True,True,3,2,704,352
USER_02295,54,F,Delhi,iOS,2025-12-02,2025-12-09,True,,False,False,False,False,True,1,4,1516,379
USER_02296,62,M,Bangalore,Android,2026-02-15,2026-03-01,True,,False,False,True,False,False,1,1,384,384
USER_02297,30,F,Delhi,Android,2026-01-22,,False,,True,True,True,False,False,2,11,12199,1109
USER_02298,20,F,Mumbai,Android,2026-02-16,2026-02-27,True,2026-02-28,True,False,True,True,True,3,4,688,172
USER_02299,25,M,Ahmedabad,Android,2026-02-28,2026-02-26,True,,False,True,False,False,True,2,7,4725,675
USER_02300,28,F,Surat,Android,2026-02-17,2026-02-22,True,2026-02-27,True,False,False,False,True,1,3,1521,507
USER_02301,36,F,Kolkata,Android,2026-02-21,2026-02-28,True,2026-02-28,True,False,False,False,True,1,1,222,222
USER_02302,23,F,Delhi,Android,2025-12-02,2025-12-10,True,,False,False,True,True,True,3,1,136,136
USER_02303,48,M,Mumbai,Android,2026-02-07,,False,,True,False,False,False,False,0,1,497,497
USER_02304,29,M,Pune,iOS,2026-02-12,2026-02-19,True,2026-02-24,True,False,True,True,True,3,3,1041,347
USER_02305,41,F,Pune,Android,2026-01-20,2026-01-31,True,,False,False,False,False,True,1,2,284,142
USER_02306,50,M,Pune,iOS,2026-02-10,,False,,True,False,False,False,False,0,0,0,0
USER_02307,54,M,Surat,Android,2026-02-01,2026-02-04,True,,False,False,True,False,False,1,3,1068,356
USER_02308,40,F,Delhi,Android,2026-02-24,,False,,True,False,False,False,True,1,0,0,0
USER_02309,42,M,Surat,Android,2026-02-16,2026-02-19,True,,False,False,False,False,False,0,3,990,330
USER_02310,58,M,Bangalore,iOS,2026-01-27,,False,,True,False,True,False,False,1,4,500,125
USER_02311,46,M,Kolkata,Android,2026-01-03,2026-01-12,True,,False,False,False,True,False,1,0,0,0
USER_02312,28,M,Hyderabad,Android,2026-01-25,2026-02-05,True,2026-02-06,True,True,False,True,False,2,13,6864,528
USER_02313,44,M,Chennai,Android,2026-02-24,2026-02-28,True,2026-02-28,True,False,True,True,True,3,0,0,0
USER_02314,61,M,Mumbai,Android,2026-01-22,2026-02-05,True,,False,False,False,True,False,1,2,318,159
USER_02315,42,M,Kolkata,iOS,2026-02-17,2026-02-27,True,2026-02-28,True,False,True,False,False,1,2,272,136
USER_02316,19,F,Surat,Android,2026-02-04,2026-02-15,True,,False,True,False,False,False,1,4,3512,878
USER_02317,57,F,Bangalore,iOS,2026-02-20,2026-02-28,True,,False,False,True,False,False,1,3,2397,799
USER_02318,57,F,Bangalore,iOS,2026-01-05,2026-01-13,True,,False,True,False,False,True,2,9,11079,1231
USER_02319,27,F,Hyderabad,Android,2026-01-03,2026-01-08,True,2026-01-14,True,False,False,False,False,0,3,741,247
USER_02320,64,M,Surat,Android,2025-12-20,2025-12-23,True,2025-12-26,True,False,True,False,False,1,3,1089,363
USER_02321,65,M,Bangalore,Android,2026-02-16,,False,,False,False,False,False,False,0,1,143,143
USER_02322,47,F,Pune,Android,2026-02-22,2026-03-01,True,2026-02-26,True,False,False,True,True,2,1,332,332
USER_02323,40,M,Surat,Android,2026-01-18,2026-01-26,True,2026-02-01,True,False,False,True,True,2,2,1054,527
USER_02324,46,F,Surat,Android,2026-02-13,2026-02-19,True,,False,True,False,True,False,2,12,11892,991
USER_02325,60,F,Mumbai,Android,2026-01-30,,False,,True,False,False,False,False,0,0,0,0
USER_02326,31,M,Hyderabad,iOS,2026-02-14,2026-02-22,True,2026-02-27,True,True,True,False,True,3,10,10440,1044
USER_02327,44,F,Chennai,Android,2026-02-20,,False,,True,True,False,False,False,1,11,6479,589
USER_02328,48,M,Hyderabad,Android,2026-02-23,2026-02-28,True,2026-02-28,True,False,True,False,False,1,0,0,0
USER_02329,39,M,Chennai,iOS,2026-02-02,2026-02-05,True,,False,False,True,False,True,2,1,542,542
USER_02330,46,M,Pune,Android,2026-02-19,2026-02-22,True,,False,False,False,False,False,0,2,1566,783
USER_02331,35,M,Chennai,Android,2026-02-09,2026-02-12,True,,False,False,False,False,True,1,1,302,302
USER_02332,44,F,Bangalore,iOS,2026-02-14,2026-02-27,True,,False,False,False,False,False,0,0,0,0
USER_02333,49,F,Chennai,iOS,2026-01-26,2026-02-07,True,,False,False,True,False,False,1,2,1286,643
USER_02334,58,M,Chennai,iOS,2026-02-27,2026-02-28,True,2026-03-01,True,False,True,False,False,1,0,0,0
USER_02335,21,F,Kolkata,Android,2026-01-27,2026-01-31,True,2026-02-06,True,True,False,False,False,1,5,5150,1030
